,index,id,imdb_id,title,type,genres,production_countries,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
19964,19964,tm981061,tt13491620,Unpaused,MOVIE,drama,IN,2020.0,113.0,7.0,2507.0,1.9820000000000002,5.8
19965,19965,tm981061,tt13491620,Unpaused,MOVIE,romance,IN,2020.0,113.0,7.0,2507.0,1.9820000000000002,5.8
19966,19966,tm98115,tt0024857,Back Page,MOVIE,crime,US,1934.0,65.0,6.0,134.0,1.571,6.0
19967,19967,tm98115,tt0024857,Back Page,MOVIE,drama,US,1934.0,65.0,6.0,134.0,1.571,6.0
19968,19968,tm981372,tt10952012,Sweet River,MOVIE,drama,AU,2020.0,102.0,4.9,628.0,3.716,5.6
19969,19969,tm981372,tt10952012,Sweet River,MOVIE,horror,AU,2020.0,102.0,4.9,628.0,3.716,5.6
19970,19970,tm981372,tt10952012,Sweet River,MOVIE,thriller,AU,2020.0,102.0,4.9,628.0,3.716,5.6
19971,19971,tm981374,tt6902332,The Marksman,MOVIE,action,US,2021.0,108.0,5.6,31128.0,180.386,7.0
19972,19972,tm981374,tt6902332,The Marksman,MOVIE,drama,US,2021.0,108.0,5.6,31128.0,180.386,7.0
19973,19973,tm981374,tt6902332,The Marksman,MOVIE,thriller,US,2021.0,108.0,5.6,31128.0,180.386,7.0
19974,19974,tm981374,tt6902332,The Marksman,MOVIE,western,US,2021.0,108.0,5.6,31128.0,180.386,7.0
19975,19975,tm982060,tt13409094,A Sunburnt Christmas,MOVIE,comedy,AU,2020.0,100.0,6.8,673.0,4.383,7.2
19976,19976,tm982060,tt13409094,A Sunburnt Christmas,MOVIE,crime,AU,2020.0,100.0,6.8,673.0,4.383,7.2
19977,19977,tm982898,tt13293184,Christmas Staycation,MOVIE,comedy,US,2020.0,77.0,8.3,756.0,2.318,9.5
19978,19978,tm98290,tt1606267,Lafangey Parindey,MOVIE,action,IN,2010.0,126.0,5.299999999999999,2118.0,1.691,5.799999999999999
19979,19979,tm98290,tt1606267,Lafangey Parindey,MOVIE,drama,IN,2010.0,126.0,5.299999999999999,2118.0,1.691,5.799999999999999
19980,19980,tm98290,tt1606267,Lafangey Parindey,MOVIE,romance,IN,2010.0,126.0,5.299999999999999,2118.0,1.691,5.799999999999999
19981,19981,tm98290,tt1606267,Lafangey Parindey,MOVIE,sport,IN,2010.0,126.0,5.299999999999999,2118.0,1.691,5.799999999999999
19982,19982,tm98338,tt0049922,The Violent Years,MOVIE,crime,US,1956.0,57.0,3.4,1566.0,2.251,4.4
19983,19983,tm98338,tt0049922,The Violent Years,MOVIE,drama,US,1956.0,57.0,3.4,1566.0,2.251,4.4
19984,19984,tm98338,tt0049922,The Violent Years,MOVIE,thriller,US,1956.0,57.0,3.4,1566.0,2.251,4.4
19985,19985,tm983465,tt6736300,Haymaker,MOVIE,action,US,2021.0,83.0,3.9,267.0,3.366,3.5
19986,19986,tm983465,tt6736300,Haymaker,MOVIE,drama,US,2021.0,83.0,3.9,267.0,3.366,3.5
19987,19987,tm983712,tt13648228,How It Ends,MOVIE,comedy,US,2021.0,83.0,5.0,2326.0,8.595,4.9
19988,19988,tm983712,tt13648228,How It Ends,MOVIE,drama,US,2021.0,83.0,5.0,2326.0,8.595,4.9
19989,19989,tm98383,tt1129427,Miss Nobody,MOVIE,comedy,US,2010.0,86.0,5.4,2012.0,6.325,5.4
19990,19990,tm98383,tt1129427,Miss Nobody,MOVIE,crime,US,2010.0,86.0,5.4,2012.0,6.325,5.4
19991,19991,tm983946,tt7487342,The Road Ahead,MOVIE,drama,CA,2020.0,100.0,5.1,108.0,2.539,5.8
19992,19992,tm984484,tt8080982,Guvva Gorinka,MOVIE,romance,IN,2020.0,121.0,5.2,148.0,1.3999999999999997,
19993,19993,tm984847,tt7552842,Lonestar: Stevie Ray Vaughan - 1984-1989,MOVIE,documentation,XX,2017.0,108.0,8.1,90.0,1.4,
19994,19994,tm984847,tt7552842,Lonestar: Stevie Ray Vaughan - 1984-1989,MOVIE,music,XX,2017.0,108.0,8.1,90.0,1.4,
19995,19995,tm985319,tt7677060,"Love, Repeat",MOVIE,comedy,IN,2020.0,77.0,4.0,131.0,0.628,
19996,19996,tm985319,tt7677060,"Love, Repeat",MOVIE,drama,IN,2020.0,77.0,4.0,131.0,0.628,
19997,19997,tm985319,tt7677060,"Love, Repeat",MOVIE,family,IN,2020.0,77.0,4.0,131.0,0.628,
19998,19998,tm985319,tt7677060,"Love, Repeat",MOVIE,romance,IN,2020.0,77.0,4.0,131.0,0.628,
19999,19999,tm98533,tt1700843,Steve Byrne: The Byrne Identity,MOVIE,comedy,US,2010.0,73.0,7.0,188.0,2.046,7.0
20000,20000,tm98558,tt0076650,SST: Death Flight,MOVIE,drama,US,1977.0,89.0,3.9,546.0,4.128,5.1
20001,20001,tm98558,tt0076650,SST: Death Flight,MOVIE,thriller,US,1977.0,89.0,3.9,546.0,4.128,5.1
20002,20002,tm9856,tt0101549,Carolina Skeletons,MOVIE,crime,US,1991.0,90.0,6.2,421.0,2.877,7.5
20003,20003,tm9856,tt0101549,Carolina Skeletons,MOVIE,drama,US,1991.0,90.0,6.2,421.0,2.877,7.5
20004,20004,tm9856,tt0101549,Carolina Skeletons,MOVIE,thriller,US,1991.0,90.0,6.2,421.0,2.877,7.5
20005,20005,tm98597,tt0025472,Marie Galante,MOVIE,drama,US,1934.0,88.0,5.7,358.0,2.014,4.6
20006,20006,tm98597,tt0025472,Marie Galante,MOVIE,romance,US,1934.0,88.0,5.7,358.0,2.014,4.6
20007,20007,tm98597,tt0025472,Marie Galante,MOVIE,thriller,US,1934.0,88.0,5.7,358.0,2.014,4.6
20008,20008,tm98761,tt0081517,Silver Dream Racer,MOVIE,action,GB,1980.0,111.0,5.4,560.0,3.518,5.7
20009,20009,tm98761,tt0081517,Silver Dream Racer,MOVIE,drama,GB,1980.0,111.0,5.4,560.0,3.518,5.7
20010,20010,tm98761,tt0081517,Silver Dream Racer,MOVIE,sport,GB,1980.0,111.0,5.4,560.0,3.518,5.7
20011,20011,tm987966,tt13179918,Meteor Moon,MOVIE,action,US,2020.0,88.0,2.4,494.0,8.229,2.6
20012,20012,tm987966,tt13179918,Meteor Moon,MOVIE,scifi,US,2020.0,88.0,2.4,494.0,8.229,2.6
20013,20013,tm98815,tt1023114,The Way Back,MOVIE,drama,AE,2010.0,133.0,7.3,115444.0,12.702,7.0
20014,20014,tm98815,tt1023114,The Way Back,MOVIE,drama,PL,2010.0,133.0,7.3,115444.0,12.702,7.0
20015,20015,tm98815,tt1023114,The Way Back,MOVIE,drama,US,2010.0,133.0,7.3,115444.0,12.702,7.0
20016,20016,tm98815,tt1023114,The Way Back,MOVIE,european,AE,2010.0,133.0,7.3,115444.0,12.702,7.0
20017,20017,tm98815,tt1023114,The Way Back,MOVIE,european,PL,2010.0,133.0,7.3,115444.0,12.702,7.0
20018,20018,tm98815,tt1023114,The Way Back,MOVIE,european,US,2010.0,133.0,7.3,115444.0,12.702,7.0
20019,20019,tm98815,tt1023114,The Way Back,MOVIE,history,AE,2010.0,133.0,7.3,115444.0,12.702,7.0
20020,20020,tm98815,tt1023114,The Way Back,MOVIE,history,PL,2010.0,133.0,7.3,115444.0,12.702,7.0
20021,20021,tm98815,tt1023114,The Way Back,MOVIE,history,US,2010.0,133.0,7.3,115444.0,12.702,7.0
20022,20022,tm98818,tt1533117,Let the Bullets Fly,MOVIE,action,CN,2010.0,132.0,7.2,10888.0,9.383,7.3
20023,20023,tm98818,tt1533117,Let the Bullets Fly,MOVIE,action,HK,2010.0,132.0,7.2,10888.0,9.383,7.3
20024,20024,tm98818,tt1533117,Let the Bullets Fly,MOVIE,comedy,CN,2010.0,132.0,7.2,10888.0,9.383,7.3
20025,20025,tm98818,tt1533117,Let the Bullets Fly,MOVIE,comedy,HK,2010.0,132.0,7.2,10888.0,9.383,7.3
20026,20026,tm98818,tt1533117,Let the Bullets Fly,MOVIE,drama,CN,2010.0,132.0,7.2,10888.0,9.383,7.3
20027,20027,tm98818,tt1533117,Let the Bullets Fly,MOVIE,drama,HK,2010.0,132.0,7.2,10888.0,9.383,7.3
20028,20028,tm98818,tt1533117,Let the Bullets Fly,MOVIE,western,CN,2010.0,132.0,7.2,10888.0,9.383,7.3
20029,20029,tm98818,tt1533117,Let the Bullets Fly,MOVIE,western,HK,2010.0,132.0,7.2,10888.0,9.383,7.3
20030,20030,tm98827,tt0076811,Terraces,MOVIE,drama,XX,1977.0,73.0,6.1,69.0,1.027,5.7
20031,20031,tm98838,tt0076731,Snowbeast,MOVIE,horror,US,1977.0,86.0,4.6,1892.0,3.44,4.3
20032,20032,tm988438,tt11246434,COVID-21: Lethal Virus,MOVIE,action,ES,2021.0,87.0,1.7,866.0,24.108,5.5
20033,20033,tm988438,tt11246434,COVID-21: Lethal Virus,MOVIE,drama,ES,2021.0,87.0,1.7,866.0,24.108,5.5
20034,20034,tm988438,tt11246434,COVID-21: Lethal Virus,MOVIE,horror,ES,2021.0,87.0,1.7,866.0,24.108,5.5
20035,20035,tm988438,tt11246434,COVID-21: Lethal Virus,MOVIE,scifi,ES,2021.0,87.0,1.7,866.0,24.108,5.5
20036,20036,tm988438,tt11246434,COVID-21: Lethal Virus,MOVIE,thriller,ES,2021.0,87.0,1.7,866.0,24.108,5.5
20037,20037,tm988623,tt2075078,Chasing the Rain,MOVIE,drama,US,2020.0,117.0,4.7,238.0,4.28,7.0
20038,20038,tm9887,tt0030549,The Painted Trail,MOVIE,romance,US,1938.0,51.0,6.0,28.0,0.84,
20039,20039,tm9887,tt0030549,The Painted Trail,MOVIE,western,US,1938.0,51.0,6.0,28.0,0.84,
20040,20040,tm98912,tt1571402,Angel of Evil,MOVIE,crime,IT,2010.0,111.0,6.799999999999999,3252.0,5.016,6.799999999999999
20041,20041,tm98912,tt1571402,Angel of Evil,MOVIE,drama,IT,2010.0,111.0,6.799999999999999,3252.0,5.016,6.799999999999999
20042,20042,tm98912,tt1571402,Angel of Evil,MOVIE,european,IT,2010.0,111.0,6.799999999999999,3252.0,5.016,6.799999999999999
20043,20043,tm98912,tt1571402,Angel of Evil,MOVIE,thriller,IT,2010.0,111.0,6.799999999999999,3252.0,5.016,6.799999999999999
20044,20044,tm98927,tt0080641,The Dogs of War,MOVIE,action,GB,1980.0,118.0,6.3,8401.0,8.729,5.6
20045,20045,tm98927,tt0080641,The Dogs of War,MOVIE,drama,GB,1980.0,118.0,6.3,8401.0,8.729,5.6
20046,20046,tm98927,tt0080641,The Dogs of War,MOVIE,thriller,GB,1980.0,118.0,6.3,8401.0,8.729,5.6
20047,20047,tm98927,tt0080641,The Dogs of War,MOVIE,war,GB,1980.0,118.0,6.3,8401.0,8.729,5.6
20048,20048,tm98998,tt0065549,The Christine Jorgensen Story,MOVIE,drama,US,1970.0,98.0,5.4,328.0,1.727,3.7
20049,20049,tm98998,tt0065549,The Christine Jorgensen Story,MOVIE,romance,US,1970.0,98.0,5.4,328.0,1.727,3.7
20050,20050,tm99015,tt0025125,Flirting with Danger,MOVIE,comedy,US,1934.0,62.0,5.2,34.0,0.628,
20051,20051,tm990374,tt12361178,Drishyam 2,MOVIE,crime,IN,2021.0,153.0,8.6,34683.0,5.091,7.8
20052,20052,tm990374,tt12361178,Drishyam 2,MOVIE,drama,IN,2021.0,153.0,8.6,34683.0,5.091,7.8
20053,20053,tm990374,tt12361178,Drishyam 2,MOVIE,thriller,IN,2021.0,153.0,8.6,34683.0,5.091,7.8
20054,20054,tm990400,tt13468976,Aaraattu,MOVIE,action,IN,2022.0,168.0,5.9,8968.0,2.6659999999999995,4.6
20055,20055,tm990400,tt13468976,Aaraattu,MOVIE,drama,IN,2022.0,168.0,5.9,8968.0,2.6659999999999995,4.6
20056,20056,tm99045,tt0025143,Frontier Days,MOVIE,action,US,1934.0,61.0,4.5,97.0,0.8690000000000001,4.0
20057,20057,tm99045,tt0025143,Frontier Days,MOVIE,romance,US,1934.0,61.0,4.5,97.0,0.8690000000000001,4.0
20058,20058,tm99045,tt0025143,Frontier Days,MOVIE,western,US,1934.0,61.0,4.5,97.0,0.8690000000000001,4.0
20059,20059,tm99057,tt0075765,Black Sunday,MOVIE,crime,US,1977.0,143.0,6.8,7938.0,7.995,6.8
20060,20060,tm99057,tt0075765,Black Sunday,MOVIE,drama,US,1977.0,143.0,6.8,7938.0,7.995,6.8
20061,20061,tm99057,tt0075765,Black Sunday,MOVIE,thriller,US,1977.0,143.0,6.8,7938.0,7.995,6.8
20062,20062,tm990588,tt10738536,Delicious,MOVIE,comedy,BE,2021.0,112.0,7.0,1656.0,13.558,6.9
20063,20063,tm990588,tt10738536,Delicious,MOVIE,comedy,FR,2021.0,112.0,7.0,1656.0,13.558,6.9
20064,20064,tm990588,tt10738536,Delicious,MOVIE,drama,BE,2021.0,112.0,7.0,1656.0,13.558,6.9
20065,20065,tm990588,tt10738536,Delicious,MOVIE,drama,FR,2021.0,112.0,7.0,1656.0,13.558,6.9
20066,20066,tm990588,tt10738536,Delicious,MOVIE,history,BE,2021.0,112.0,7.0,1656.0,13.558,6.9
20067,20067,tm990588,tt10738536,Delicious,MOVIE,history,FR,2021.0,112.0,7.0,1656.0,13.558,6.9
20068,20068,tm99066,tt0077238,The Billion Dollar Hobo,MOVIE,comedy,US,1977.0,96.0,4.3,309.0,1.438,6.4
20069,20069,tm99066,tt0077238,The Billion Dollar Hobo,MOVIE,family,US,1977.0,96.0,4.3,309.0,1.438,6.4
20070,20070,tm990734,tt9538188,Pulk,MOVIE,crime,CA,2020.0,86.0,2.9,172.0,2.648,
20071,20071,tm990734,tt9538188,Pulk,MOVIE,drama,CA,2020.0,86.0,2.9,172.0,2.648,
20072,20072,tm990734,tt9538188,Pulk,MOVIE,horror,CA,2020.0,86.0,2.9,172.0,2.648,
20073,20073,tm990734,tt9538188,Pulk,MOVIE,thriller,CA,2020.0,86.0,2.9,172.0,2.648,
20074,20074,tm991286,tt7685962,The Lift,MOVIE,scifi,MX,2021.0,70.0,4.7,522.0,21.139,6.0
20075,20075,tm99134,tt0026636,Little Men,MOVIE,drama,US,1934.0,72.0,6.2,78.0,1.217,4.0
20076,20076,tm99134,tt0026636,Little Men,MOVIE,romance,US,1934.0,72.0,6.2,78.0,1.217,4.0
20077,20077,tm991478,tt11080108,The Map of Tiny Perfect Things,MOVIE,comedy,US,2021.0,98.0,6.8,20758.0,19.648,7.2
20078,20078,tm991478,tt11080108,The Map of Tiny Perfect Things,MOVIE,fantasy,US,2021.0,98.0,6.8,20758.0,19.648,7.2
20079,20079,tm991478,tt11080108,The Map of Tiny Perfect Things,MOVIE,romance,US,2021.0,98.0,6.8,20758.0,19.648,7.2
20080,20080,tm992128,tt13899082,Conflicted,MOVIE,crime,US,2021.0,130.0,4.6,229.0,1.962,4.0
20081,20081,tm992128,tt13899082,Conflicted,MOVIE,drama,US,2021.0,130.0,4.6,229.0,1.962,4.0
20082,20082,tm992128,tt13899082,Conflicted,MOVIE,thriller,US,2021.0,130.0,4.6,229.0,1.962,4.0
20083,20083,tm99225,tt0065988,Little Big Man,MOVIE,comedy,US,1970.0,139.0,7.6,35050.0,9.815,7.6
20084,20084,tm99225,tt0065988,Little Big Man,MOVIE,drama,US,1970.0,139.0,7.6,35050.0,9.815,7.6
20085,20085,tm99225,tt0065988,Little Big Man,MOVIE,western,US,1970.0,139.0,7.6,35050.0,9.815,7.6
20086,20086,tm992306,tt3195192,Journey to Royal: A WWII Rescue Mission,MOVIE,action,US,2021.0,90.0,5.9,172.0,4.936,9.0
20087,20087,tm992306,tt3195192,Journey to Royal: A WWII Rescue Mission,MOVIE,documentation,US,2021.0,90.0,5.9,172.0,4.936,9.0
20088,20088,tm992306,tt3195192,Journey to Royal: A WWII Rescue Mission,MOVIE,drama,US,2021.0,90.0,5.9,172.0,4.936,9.0
20089,20089,tm992306,tt3195192,Journey to Royal: A WWII Rescue Mission,MOVIE,history,US,2021.0,90.0,5.9,172.0,4.936,9.0
20090,20090,tm992306,tt3195192,Journey to Royal: A WWII Rescue Mission,MOVIE,war,US,2021.0,90.0,5.9,172.0,4.936,9.0
20091,20091,tm99231,tt1582604,Simha,MOVIE,action,IN,2010.0,156.0,6.0,1872.0,1.6459999999999997,5.2
20092,20092,tm99231,tt1582604,Simha,MOVIE,drama,IN,2010.0,156.0,6.0,1872.0,1.6459999999999997,5.2
20093,20093,tm992428,tt8804830,HellKat,MOVIE,action,US,2021.0,79.0,2.8,201.0,4.494,6.0
20094,20094,tm992428,tt8804830,HellKat,MOVIE,horror,US,2021.0,79.0,2.8,201.0,4.494,6.0
20095,20095,tm992428,tt8804830,HellKat,MOVIE,thriller,US,2021.0,79.0,2.8,201.0,4.494,6.0
20096,20096,tm992435,tt10333426,Bliss,MOVIE,drama,US,2021.0,103.0,5.3,17230.0,23.653,5.5
20097,20097,tm992435,tt10333426,Bliss,MOVIE,romance,US,2021.0,103.0,5.3,17230.0,23.653,5.5
20098,20098,tm992435,tt10333426,Bliss,MOVIE,scifi,US,2021.0,103.0,5.3,17230.0,23.653,5.5
20099,20099,tm99271,tt1528313,Nothing to Declare,MOVIE,comedy,FR,2010.0,108.0,6.4,14228.0,7.958,5.8
20100,20100,tm99271,tt1528313,Nothing to Declare,MOVIE,european,FR,2010.0,108.0,6.4,14228.0,7.958,5.8
20101,20101,tm993110,tt10188398,Take Me to Tarzana,MOVIE,comedy,US,2021.0,106.0,5.5,368.0,3.4439999999999995,8.0
20102,20102,tm99314,tt0010806,True Heart Susie,MOVIE,comedy,US,1919.0,87.0,6.9,1796.0,1.982,7.1
20103,20103,tm99314,tt0010806,True Heart Susie,MOVIE,drama,US,1919.0,87.0,6.9,1796.0,1.982,7.1
20104,20104,tm99314,tt0010806,True Heart Susie,MOVIE,romance,US,1919.0,87.0,6.9,1796.0,1.982,7.1
20105,20105,tm993646,tt8108186,Kotigobba 3,MOVIE,action,IN,2021.0,140.0,6.9,2226.0,1.96,7.0
20106,20106,tm993646,tt8108186,Kotigobba 3,MOVIE,drama,IN,2021.0,140.0,6.9,2226.0,1.96,7.0
20107,20107,tm993646,tt8108186,Kotigobba 3,MOVIE,romance,IN,2021.0,140.0,6.9,2226.0,1.96,7.0
20108,20108,tm993646,tt8108186,Kotigobba 3,MOVIE,thriller,IN,2021.0,140.0,6.9,2226.0,1.96,7.0
20109,20109,tm99434,tt0896872,The Whistleblower,MOVIE,action,CA,2010.0,112.0,7.1,33640.0,12.586,6.7
20110,20110,tm99434,tt0896872,The Whistleblower,MOVIE,action,DE,2010.0,112.0,7.1,33640.0,12.586,6.7
20111,20111,tm99434,tt0896872,The Whistleblower,MOVIE,crime,CA,2010.0,112.0,7.1,33640.0,12.586,6.7
20112,20112,tm99434,tt0896872,The Whistleblower,MOVIE,crime,DE,2010.0,112.0,7.1,33640.0,12.586,6.7
20113,20113,tm99434,tt0896872,The Whistleblower,MOVIE,drama,CA,2010.0,112.0,7.1,33640.0,12.586,6.7
20114,20114,tm99434,tt0896872,The Whistleblower,MOVIE,drama,DE,2010.0,112.0,7.1,33640.0,12.586,6.7
20115,20115,tm99434,tt0896872,The Whistleblower,MOVIE,european,CA,2010.0,112.0,7.1,33640.0,12.586,6.7
20116,20116,tm99434,tt0896872,The Whistleblower,MOVIE,european,DE,2010.0,112.0,7.1,33640.0,12.586,6.7
20117,20117,tm99434,tt0896872,The Whistleblower,MOVIE,thriller,CA,2010.0,112.0,7.1,33640.0,12.586,6.7
20118,20118,tm99434,tt0896872,The Whistleblower,MOVIE,thriller,DE,2010.0,112.0,7.1,33640.0,12.586,6.7
20119,20119,tm99444,tt1491043,Second Chances,MOVIE,crime,CA,2010.0,90.0,3.9,354.0,3.358,5.2
20120,20120,tm99444,tt1491043,Second Chances,MOVIE,drama,CA,2010.0,90.0,3.9,354.0,3.358,5.2
20121,20121,tm99444,tt1491043,Second Chances,MOVIE,thriller,CA,2010.0,90.0,3.9,354.0,3.358,5.2
20122,20122,tm994521,tt13304948,Bram Stoker's Van Helsing,MOVIE,horror,GB,2021.0,86.0,3.5,468.0,10.512,5.8
20123,20123,tm994560,tt10699086,Bachchhan Paandey,MOVIE,action,IN,2022.0,147.0,7.1,31853.0,5.472,5.5
20124,20124,tm994560,tt10699086,Bachchhan Paandey,MOVIE,comedy,IN,2022.0,147.0,7.1,31853.0,5.472,5.5
20125,20125,tm994560,tt10699086,Bachchhan Paandey,MOVIE,crime,IN,2022.0,147.0,7.1,31853.0,5.472,5.5
20126,20126,tm994560,tt10699086,Bachchhan Paandey,MOVIE,drama,IN,2022.0,147.0,7.1,31853.0,5.472,5.5
20127,20127,tm994760,tt7967752,Endless?,MOVIE,drama,IR,2018.0,80.0,6.2,11.0,0.6,
20128,20128,tm994778,tt11332500,War of Likes,MOVIE,comedy,MX,2021.0,103.0,5.0,509.0,42.942,7.799999999999999
20129,20129,tm99512,tt0066194,The Over-the-Hill Gang Rides Again,MOVIE,comedy,US,1970.0,75.0,5.6,409.0,4.948,5.0
20130,20130,tm99512,tt0066194,The Over-the-Hill Gang Rides Again,MOVIE,family,US,1970.0,75.0,5.6,409.0,4.948,5.0
20131,20131,tm99512,tt0066194,The Over-the-Hill Gang Rides Again,MOVIE,western,US,1970.0,75.0,5.6,409.0,4.948,5.0
20132,20132,tm995128,tt13785940,Virus Shark,MOVIE,horror,US,2021.0,74.0,1.8999999999999997,279.0,6.5040000000000004,4.7
20133,20133,tm99528,tt1143896,Holy Rollers,MOVIE,crime,US,2010.0,89.0,5.8,5104.0,6.24,5.8
20134,20134,tm99528,tt1143896,Holy Rollers,MOVIE,drama,US,2010.0,89.0,5.8,5104.0,6.24,5.8
20135,20135,tm99528,tt1143896,Holy Rollers,MOVIE,history,US,2010.0,89.0,5.8,5104.0,6.24,5.8
20136,20136,tm99552,tt0025903,The Trail Beyond,MOVIE,action,US,1934.0,55.0,5.400000000000001,876.0,6.038,4.5
20137,20137,tm99552,tt0025903,The Trail Beyond,MOVIE,drama,US,1934.0,55.0,5.400000000000001,876.0,6.038,4.5
20138,20138,tm99552,tt0025903,The Trail Beyond,MOVIE,romance,US,1934.0,55.0,5.400000000000001,876.0,6.038,4.5
20139,20139,tm99552,tt0025903,The Trail Beyond,MOVIE,western,US,1934.0,55.0,5.400000000000001,876.0,6.038,4.5
20140,20140,tm99567,tt0065474,Black Angels,MOVIE,action,US,1970.0,87.0,4.3,143.0,1.312,4.5
20141,20141,tm99567,tt0065474,Black Angels,MOVIE,drama,US,1970.0,87.0,4.3,143.0,1.312,4.5
20142,20142,tm99581,tt0065483,The Body Beneath,MOVIE,horror,GB,1970.0,82.0,4.2,506.0,1.456,4.8
20143,20143,tm99592,tt1374995,Holy Land,MOVIE,drama,US,2010.0,61.0,6.5,36.0,0.707,5.3
20144,20144,tm99598,tt0064135,Carter's Army,MOVIE,drama,US,1970.0,73.0,5.1,538.0,1.801,4.7
20145,20145,tm99598,tt0064135,Carter's Army,MOVIE,war,US,1970.0,73.0,5.1,538.0,1.801,4.7
20146,20146,tm99611,tt0025619,Palooka,MOVIE,comedy,US,1934.0,86.0,6.0,370.0,2.558,1.8
20147,20147,tm99611,tt0025619,Palooka,MOVIE,family,US,1934.0,86.0,6.0,370.0,2.558,1.8
20148,20148,tm99611,tt0025619,Palooka,MOVIE,music,US,1934.0,86.0,6.0,370.0,2.558,1.8
20149,20149,tm99613,tt0025639,Peck's Bad Boy,MOVIE,comedy,US,1934.0,70.0,6.5,107.0,2.422,5.7
20150,20150,tm99613,tt0025639,Peck's Bad Boy,MOVIE,drama,US,1934.0,70.0,6.5,107.0,2.422,5.7
20151,20151,tm996488,tt6882604,Archive,MOVIE,drama,GB,2020.0,109.0,6.3,18923.0,12.345,6.2
20152,20152,tm996488,tt6882604,Archive,MOVIE,drama,HU,2020.0,109.0,6.3,18923.0,12.345,6.2
20153,20153,tm996488,tt6882604,Archive,MOVIE,drama,US,2020.0,109.0,6.3,18923.0,12.345,6.2
20154,20154,tm996488,tt6882604,Archive,MOVIE,fantasy,GB,2020.0,109.0,6.3,18923.0,12.345,6.2
20155,20155,tm996488,tt6882604,Archive,MOVIE,fantasy,HU,2020.0,109.0,6.3,18923.0,12.345,6.2
20156,20156,tm996488,tt6882604,Archive,MOVIE,fantasy,US,2020.0,109.0,6.3,18923.0,12.345,6.2
20157,20157,tm996488,tt6882604,Archive,MOVIE,scifi,GB,2020.0,109.0,6.3,18923.0,12.345,6.2
20158,20158,tm996488,tt6882604,Archive,MOVIE,scifi,HU,2020.0,109.0,6.3,18923.0,12.345,6.2
20159,20159,tm996488,tt6882604,Archive,MOVIE,scifi,US,2020.0,109.0,6.3,18923.0,12.345,6.2
20160,20160,tm996488,tt6882604,Archive,MOVIE,thriller,GB,2020.0,109.0,6.3,18923.0,12.345,6.2
20161,20161,tm996488,tt6882604,Archive,MOVIE,thriller,HU,2020.0,109.0,6.3,18923.0,12.345,6.2
20162,20162,tm996488,tt6882604,Archive,MOVIE,thriller,US,2020.0,109.0,6.3,18923.0,12.345,6.2
20163,20163,tm996725,tt11468156,Kabadadaari,MOVIE,crime,IN,2021.0,146.0,6.5,929.0,2.108,6.7
20164,20164,tm996725,tt11468156,Kabadadaari,MOVIE,drama,IN,2021.0,146.0,6.5,929.0,2.108,6.7
20165,20165,tm996725,tt11468156,Kabadadaari,MOVIE,thriller,IN,2021.0,146.0,6.5,929.0,2.108,6.7
20166,20166,tm99682,tt0025455,The Man From Utah,MOVIE,action,US,1934.0,55.0,5.1,1138.0,2.972,4.9
20167,20167,tm99682,tt0025455,The Man From Utah,MOVIE,crime,US,1934.0,55.0,5.1,1138.0,2.972,4.9
20168,20168,tm99682,tt0025455,The Man From Utah,MOVIE,drama,US,1934.0,55.0,5.1,1138.0,2.972,4.9
20169,20169,tm99682,tt0025455,The Man From Utah,MOVIE,romance,US,1934.0,55.0,5.1,1138.0,2.972,4.9
20170,20170,tm99682,tt0025455,The Man From Utah,MOVIE,sport,US,1934.0,55.0,5.1,1138.0,2.972,4.9
20171,20171,tm99682,tt0025455,The Man From Utah,MOVIE,western,US,1934.0,55.0,5.1,1138.0,2.972,4.9
20172,20172,tm997,tt0042182,The Admiral Was a Lady,MOVIE,comedy,US,1950.0,87.0,5.8,356.0,2.222,6.1
20173,20173,tm997,tt0042182,The Admiral Was a Lady,MOVIE,romance,US,1950.0,87.0,5.8,356.0,2.222,6.1
20174,20174,tm99726,tt1233328,My Girlfriend's Back,MOVIE,comedy,US,2010.0,80.0,2.6,203.0,1.458,1.0
20175,20175,tm99726,tt1233328,My Girlfriend's Back,MOVIE,romance,US,2010.0,80.0,2.6,203.0,1.458,1.0
20176,20176,tm99776,tt1659261,Whitney Cummings: Money Shot,MOVIE,comedy,US,2010.0,48.0,6.2,907.0,2.0,5.9
20177,20177,tm99776,tt1659261,Whitney Cummings: Money Shot,MOVIE,documentation,US,2010.0,48.0,6.2,907.0,2.0,5.9
20178,20178,tm997765,tt13259452,Mean Man: The Story of Chris Holmes,MOVIE,documentation,US,2021.0,78.0,6.2,,3.92,7.0
20179,20179,tm997765,tt13259452,Mean Man: The Story of Chris Holmes,MOVIE,music,US,2021.0,78.0,6.2,,3.92,7.0
20180,20180,tm998073,tt2243377,After Chernobyl,MOVIE,horror,RU,2021.0,84.0,3.5,249.0,2.312,2.7
20181,20181,tm998073,tt2243377,After Chernobyl,MOVIE,horror,UA,2021.0,84.0,3.5,249.0,2.312,2.7
20182,20182,tm998073,tt2243377,After Chernobyl,MOVIE,horror,US,2021.0,84.0,3.5,249.0,2.312,2.7
20183,20183,tm998073,tt2243377,After Chernobyl,MOVIE,thriller,RU,2021.0,84.0,3.5,249.0,2.312,2.7
